YTID,start_seconds,end_seconds,positive_labels
Qk4jWlSPzr0,0.0,10.0,"/m/04rlf,/t/dd00129"
QkK1SXJw0EE,10.0,20.0,"/m/0199g,/m/07yv9,/t/dd00129"
QkTGbqL5t4o,140.0,150.0,/t/dd00129
QlUUGrnn010,230.0,240.0,"/m/07yv9,/m/0cmf2,/m/0k5j,/t/dd00129"
QlY4CP2ZU94,150.0,160.0,"/m/07yv9,/t/dd00129"
Ql_mvgRl65w,80.0,90.0,"/m/04rlf,/t/dd00129"
QmGBxHhoTXc,490.0,500.0,"/m/01j3sz,/t/dd00129"
QmL4X3uRcAw,340.0,350.0,"/m/07yv9,/t/dd00129"
QmZvLaCib1o,70.0,80.0,"/m/07yv9,/m/0k4j,/t/dd00129"
Qm_kQ-rUr8g,140.0,150.0,"/m/068hy,/m/0bt9lr,/m/0jbk,/t/dd00129"
Qn-JNkpG89U,40.0,50.0,/t/dd00129
Qn38VeeLe-k,40.0,50.0,"/m/04rlf,/t/dd00129"
QnFXlM4ZEJA,340.0,350.0,"/m/07yv9,/m/0k4j,/t/dd00129"
QnI8xMkbRzk,80.0,90.0,/t/dd00129
QnLRgbm4YTI,60.0,70.0,/t/dd00129
QnjizmW-zm4,30.0,40.0,/t/dd00129
Qntpme2J0Dc,10.0,20.0,"/m/04_sv,/m/07yv9,/t/dd00129"
QnvximrZTLU,130.0,140.0,"/m/04rlf,/t/dd00129"
Qo5Cs1H8eJU,30.0,40.0,"/m/07yv9,/m/0k4j,/m/0ltv,/t/dd00129"
Qo9lmY0rHpg,40.0,50.0,/t/dd00129
QoaFEmkExLw,60.0,70.0,"/m/07yv9,/m/0k4j,/t/dd00129"
Qoxoln2XIl8,80.0,90.0,"/m/07yv9,/m/0k4j,/m/0ltv,/t/dd00129"
QpHcKCP6tS0,210.0,220.0,"/m/073cg4,/t/dd00129"
QpUBgc3pkB8,30.0,40.0,"/m/07yv9,/t/dd00129"
QpWpwHC5W6E,70.0,80.0,"/m/07yv9,/m/0k4j,/t/dd00129"
QppjF5bop48,0.0,10.0,"/m/015lz1,/m/04rlf,/t/dd00129"
QqKEEWC6VEM,30.0,40.0,"/m/07yv9,/m/0k4j,/t/dd00129"
QreED6pX-lA,120.0,130.0,"/m/014yck,/m/07yv9,/m/0cmf2,/m/0k5j,/t/dd00129"
QrmcLivuKnA,30.0,40.0,"/m/07jdr,/m/07yv9,/m/0912c9,/t/dd00129"
QsRH8BiTSQM,0.0,10.0,/t/dd00129
QsWmSX0CQrk,250.0,260.0,/t/dd00129
Qsd97Q4M8UM,8.0,18.0,"/m/078jl,/m/0jbk,/t/dd00129"
QsjdfTMv2Dw,130.0,140.0,"/m/03k3r,/m/0ch8v,/m/0jbk,/t/dd00129"
Qu1qmYKAI1U,10.0,20.0,"/m/07yv9,/m/0k4j,/t/dd00129"
QuPb8lNYplU,10.0,20.0,"/m/078jl,/m/0jbk,/t/dd00129"
QuyrNrmRZi4,10.0,20.0,"/m/07yv9,/m/0k4j,/m/0ltv,/t/dd00129"
QvIrpMWHIoM,30.0,40.0,"/m/06_y0by,/t/dd00129"
QvQSeP1uV6Q,50.0,60.0,/t/dd00129
QvqgKzYmfC0,50.0,60.0,"/m/06d_3,/m/07jdr,/m/07yv9,/t/dd00048,/t/dd00129"
Qw3v2SeXOs4,40.0,50.0,"/m/01d380,/m/04rlf,/t/dd00129"
QwHTIhPlP0w,0.0,10.0,"/m/028v0c,/t/dd00129"
QwS30TO-veA,27.0,37.0,"/m/0jbk,/t/dd00129"
QwmH0BcQPL4,0.0,10.0,"/m/04_sv,/m/07yv9,/t/dd00129"
QwovJaHN7VU,0.0,10.0,"/m/028v0c,/t/dd00129"
QxzcxmoEEeA,80.0,90.0,/t/dd00129
Qy7bt2KdgMQ,10.0,20.0,"/m/07r04,/m/07yv9,/t/dd00129"
QyFCeRMsyE4,20.0,30.0,"/m/03k3r,/m/0ch8v,/m/0jbk,/t/dd00129"
QybeMSRLizw,40.0,50.0,"/m/07yv9,/m/0k4j,/t/dd00129"
Qz0m-0S2uLk,0.0,10.0,/t/dd00129
QzVGf-K2heg,130.0,140.0,/t/dd00129
R-7DoiCY5mM,0.0,10.0,"/m/04rlf,/t/dd00129"
R-YPHXNgnfM,30.0,40.0,"/m/04rlf,/m/07pxg6y,/t/dd00129"
R-dggjvgR_w,20.0,30.0,"/m/01rd7k,/m/09b5t,/t/dd00129"
R-g4CP0kicg,30.0,40.0,"/m/07jdr,/m/07yv9,/m/0912c9,/t/dd00129"
R-gB1B1ceMM,150.0,160.0,"/m/0chx_,/t/dd00129"
R-virpJM2XE,170.0,180.0,/t/dd00129
R07OlRnzurQ,140.0,150.0,"/m/04_sv,/m/07yv9,/t/dd00129"
R0AP30ZdFJQ,360.0,370.0,/t/dd00129
R0D3mteEeqA,30.0,40.0,"/m/04rlf,/m/07xzm,/t/dd00129"
R0y3IeVEvPs,30.0,40.0,/t/dd00129
R164zxyMKxU,13.0,23.0,"/m/0jbk,/t/dd00129"
R1KK1I4O3k8,40.0,50.0,"/m/01jwx6,/m/07yv9,/t/dd00067,/t/dd00129"
R1hKClW3TH8,40.0,50.0,"/m/07yv9,/t/dd00129"
R2AoeKAnZbA,80.0,90.0,"/m/07r04,/m/07yv9,/t/dd00129"
R2CwwID0bkk,30.0,40.0,/t/dd00129
R2EdR_hJScU,90.0,100.0,"/m/028v0c,/t/dd00129"
R2RcOHiQK9I,120.0,130.0,"/m/04rlf,/t/dd00129"
R2iOl2hMXGw,150.0,160.0,"/m/07yv9,/m/0cmf2,/t/dd00129"
R2q4CaRaUG8,490.0,500.0,/t/dd00129
R3EllZqagf8,30.0,40.0,"/m/078jl,/t/dd00129"
R3X0TtV_1kc,390.0,400.0,"/m/04rlf,/t/dd00129"
R40Zts9i5po,340.0,350.0,/t/dd00129
R4lu00Q5vAU,450.0,460.0,"/m/04rlf,/m/07hvw1,/m/07yv9,/m/0k4j,/t/dd00129"
R4naxpEuM7M,160.0,170.0,/t/dd00129
R4nl04u0Glg,30.0,40.0,"/m/0jbk,/t/dd00129"
R4xaW9ztpr4,80.0,90.0,"/m/04rlf,/t/dd00129"
R4zDGmEgeEg,200.0,210.0,"/m/09ct_,/m/0k5j,/t/dd00129"
R5N_201Sktw,0.0,10.0,/t/dd00129
R5WUhPIGZWg,120.0,130.0,/t/dd00129
R5tpRiCQMcw,180.0,190.0,"/m/02mk9,/m/07yv9,/t/dd00129"
R5uUytK1CK0,100.0,110.0,/t/dd00129
R617aC1TNRI,30.0,40.0,"/m/06h7j,/t/dd00129"
R64GuaoEcvQ,150.0,160.0,"/m/012f08,/m/07q2z82,/m/07r04,/m/07yv9,/t/dd00129"
R68vsnkbN1w,0.0,10.0,"/m/04rlf,/m/0dwtp,/t/dd00129"
R6Jm_BY_LHk,140.0,150.0,"/m/07yv9,/t/dd00129"
R6MnhM2omiE,10.0,20.0,"/m/02_41,/t/dd00129"
R6rbWib_Ykk,30.0,40.0,"/m/019jd,/m/04rlf,/m/06q74,/t/dd00129"
R6z2lmLDwyM,30.0,40.0,"/m/04rlf,/t/dd00129"
R7AEdRmLzzI,10.0,20.0,"/m/01g50p,/m/06d_3,/m/07jdr,/m/07yv9,/t/dd00128,/t/dd00129"
R7NYvUeWrkw,70.0,80.0,/t/dd00129
R80Io5blNig,0.0,10.0,"/m/0199g,/m/07yv9,/t/dd00129"
R8QdzzHPDwI,90.0,100.0,"/m/01280g,/m/0jbk,/t/dd00129"
R8_WLIAgmzw,30.0,40.0,/t/dd00129
R8jqKObBYss,0.0,10.0,"/m/04rlf,/t/dd00129"
R8ntR2_H8Sg,460.0,470.0,"/m/07yv9,/m/0k4j,/t/dd00129"
R8qXvkwk_q8,180.0,190.0,"/m/07yv9,/t/dd00129"
R8qmUcE8WEc,40.0,50.0,"/m/04rlf,/t/dd00129"
R8sXcujXyo0,30.0,40.0,"/m/04rlf,/t/dd00129"
R8ud0T49Xt4,30.0,40.0,"/m/07yv9,/t/dd00129"
R9-gXKj41_w,80.0,90.0,/t/dd00129
R9HCw5CkMJY,330.0,340.0,/t/dd00129
R9axG1dxSIk,470.0,480.0,"/m/09ct_,/m/0k5j,/t/dd00129"
R9iWJBzU5Lo,100.0,110.0,"/m/07yv9,/m/0k4j,/t/dd00129"
R9jrV25bsUc,20.0,30.0,"/m/07qn4z3,/m/07yv9,/m/0k4j,/t/dd00129"
RAD-PoFh6RM,260.0,270.0,"/m/04rlf,/t/dd00129"
RAD6gXNoDmY,150.0,160.0,"/m/07yv9,/t/dd00129"
RAHzfc2R15I,200.0,210.0,"/m/07r04,/m/07yv9,/t/dd00129"
RAJMGp6_u2M,50.0,60.0,"/m/02l6bg,/m/07yv9,/m/0cmf2,/m/0k5j,/t/dd00129"
RBRPeeCKsYw,240.0,250.0,"/m/07yv9,/m/0k4j,/t/dd00129"
RBe4KatYzho,180.0,190.0,"/m/0jbk,/t/dd00129"
RCgvLBPGXc0,130.0,140.0,"/m/06_y0by,/m/0jbk,/t/dd00129"
RCpFy93h7i4,120.0,130.0,"/m/07qv_d5,/m/07r04,/m/07yv9,/t/dd00129"
RCytqECCFP0,50.0,60.0,"/m/019jd,/m/05kq4,/m/06q74,/m/07yv9,/t/dd00129"
RDQMId4_k-o,30.0,40.0,"/m/06h7j,/t/dd00129"
RDiGGpNwsdk,150.0,160.0,"/m/04rlf,/t/dd00129"
RDjRrX7iV5A,0.0,10.0,/t/dd00129
REKnQwNXLXM,60.0,70.0,"/m/0jbk,/t/dd00129"
RENclDoLab0,50.0,60.0,"/m/09ct_,/t/dd00129"
RFI03TRHJWM,150.0,160.0,/t/dd00129
RFQkoddLP0U,140.0,150.0,"/m/07yv9,/m/0k4j,/t/dd00129"
RFRGY94v1UI,0.0,10.0,"/m/07yv9,/t/dd00129"
RG6cKiVtvPE,0.0,3.0,"/m/0912c9,/t/dd00129"
RG9FEKYl4jk,40.0,50.0,"/m/07r04,/m/07yv9,/t/dd00129"
RGMjAbNyayY,80.0,90.0,"/m/07yv9,/m/0cmf2,/t/dd00129"
RGXd7kKUUNE,70.0,80.0,"/m/019jd,/m/04_sv,/m/07yv9,/t/dd00129"
RGaEk32JKPw,180.0,190.0,"/m/09t49,/t/dd00129"
RGdsXub15ko,70.0,80.0,"/m/0jbk,/t/dd00129"
RH9ubaB_jnA,190.0,200.0,/t/dd00129
RHVyERIB-to,50.0,60.0,"/m/04rlf,/t/dd00129"
RHWOcBavTWA,30.0,40.0,"/m/04rlf,/t/dd00129"
RHrL_pp6lLQ,12.0,22.0,"/m/01jnbd,/m/0912c9,/t/dd00129"
RHtzYtnh49E,10.0,20.0,"/m/012f08,/m/07yv9,/m/0k4j,/t/dd00129"
RI2E5PdxqkI,120.0,130.0,"/m/012f08,/m/07yv9,/m/0k4j,/m/0ltv,/t/dd00129"
RICHErkUbjw,440.0,450.0,/t/dd00129
RIae9V2ecNQ,30.0,40.0,"/m/07yv9,/m/0cmf2,/t/dd00129"
RIfJWQSU6EM,120.0,130.0,"/m/04rlf,/m/07pxg6y,/t/dd00129"
RJ17NGT5AIM,20.0,30.0,"/m/068hy,/m/0bt9lr,/m/0jbk,/t/dd00129"
RJ5iwpoyl0k,10.0,20.0,"/m/07yv9,/m/0k4j,/t/dd00129"
RJS0fQly6QU,330.0,340.0,/t/dd00129
RKCtlbwh-jU,150.0,160.0,"/m/0jbk,/t/dd00129"
RKNFMfzOQlU,10.0,20.0,"/m/04rlf,/t/dd00129"
RKer5GAyV8g,0.0,10.0,"/m/04rlf,/t/dd00129"
RKyfdcs3ffI,50.0,60.0,/t/dd00129
RLpZ-4BOz5w,420.0,430.0,"/m/07yv9,/m/0k4j,/t/dd00129"
RM3ZxxdnoHA,40.0,50.0,"/m/01yg9g,/m/07yv9,/t/dd00129"
RMIZL-EK5Gw,50.0,60.0,/t/dd00129
RMN1ainVAkk,20.0,30.0,"/m/0284vy3,/m/06d_3,/m/07jdr,/m/07yv9,/t/dd00129"
RNdbFzYfQsA,220.0,230.0,/t/dd00129
RNwUo_SzIjo,100.0,110.0,"/m/07yv9,/t/dd00129"
RNwx_9JDigY,60.0,70.0,"/m/07yv9,/m/09ct_,/t/dd00129"
RO3_D6uWarM,30.0,40.0,"/m/01g50p,/m/04zmvq,/m/06d_3,/m/07jdr,/m/07yv9,/t/dd00129"
RP0yOW6FpEM,10.0,20.0,/t/dd00129
RPD0zZ5DCWc,30.0,40.0,"/m/06h7j,/t/dd00129"
RPwPN6Me1M0,50.0,60.0,"/m/03vt0,/m/0jbk,/t/dd00129"
RQ3seUJL5oc,60.0,70.0,"/m/02mk9,/t/dd00129"
RQzxXXIzX0g,0.0,10.0,"/m/07yv9,/m/0k4j,/t/dd00129"
RQzyNrx6lJA,60.0,70.0,"/m/07yv9,/m/0k4j,/t/dd00129"
RR83_pE_1Ao,10.0,20.0,"/m/04rlf,/t/dd00125,/t/dd00129"
RSFkE4PkCEU,160.0,170.0,/t/dd00129
RSIArGDUpYI,50.0,60.0,"/m/07yv9,/t/dd00129"
RSRORZ7n3DE,0.0,10.0,/t/dd00129
RSVk6QRV8E8,60.0,70.0,"/m/07yv9,/m/0cmf2,/t/dd00129"
RSe64bnG99M,440.0,450.0,"/m/07yv9,/t/dd00129"
RTWahpDwDBk,550.0,560.0,"/m/04_sv,/m/07yv9,/t/dd00129"
RU00M3nIm28,0.0,10.0,/t/dd00129
RU1YKWTupaU,130.0,140.0,/t/dd00129
RUm3CL1kBYs,570.0,580.0,"/m/01bjv,/m/07yv9,/t/dd00129"
RUtodlbnXpo,320.0,330.0,"/m/04_sv,/m/07yv9,/t/dd00129"
RUwD_dj1GWY,60.0,70.0,/t/dd00129
RUxAXCSzSwo,260.0,270.0,"/m/07yv9,/m/0k4j,/t/dd00129"
RVTJnL-WAGw,110.0,120.0,"/m/07yv9,/m/0k4j,/t/dd00129"
RVp3S4XczLY,150.0,160.0,"/m/07r04,/m/07yv9,/t/dd00129"
RW72x1frfPQ,90.0,100.0,/t/dd00129
RWk45c2D0qs,30.0,40.0,"/m/0jbk,/t/dd00129"
RX96LxUvEBY,30.0,40.0,"/m/01g50p,/m/07jdr,/t/dd00129"
RXfOZLmNoEM,30.0,40.0,"/m/04rlf,/m/078jl,/m/0jbk,/t/dd00129"
RXyBkq8Cp6g,170.0,180.0,"/m/07yv9,/t/dd00129"
RYWrRACMfoA,0.0,10.0,/t/dd00129
RYmoqYyZEao,240.0,250.0,"/m/06d_3,/m/07jdr,/m/07qv_d5,/m/07yv9,/t/dd00129"
RZcX8h-ZTaI,6.0,16.0,"/m/07yv9,/t/dd00129"
R_28KWzrNEc,0.0,10.0,"/m/0jbk,/t/dd00129"
Raf4x6Iw-7U,100.0,110.0,"/m/04rlf,/t/dd00129"
RbXAOMPxuHI,30.0,40.0,"/m/06h7j,/t/dd00129"
RbaeENB8XU0,30.0,40.0,"/m/01g50p,/m/07jdr,/m/07yv9,/t/dd00129"
Rbz1z6raSMs,0.0,10.0,"/m/07yv9,/m/0k4j,/t/dd00129"
Rcf89x12fdU,100.0,110.0,"/m/04rlf,/m/0jbk,/t/dd00129"
RckJ53IrFck,10.0,20.0,"/m/07yv9,/m/0k4j,/t/dd00129"
Rd2sG7w7r6I,580.0,590.0,"/m/04rlf,/m/05kq4,/t/dd00129"
Rd7ECIPM_xs,160.0,170.0,"/m/04rlf,/m/06w87,/t/dd00129"
RdNFoRHQ6WA,0.0,10.0,"/m/07yv9,/m/0k4j,/t/dd00129"
RdgQ7LifyzE,20.0,30.0,"/m/07yv9,/t/dd00129"
ReYQtldSdc4,20.0,30.0,/t/dd00129
Ret4lXgoARE,0.0,10.0,/t/dd00129
RfLOrROPIMg,0.0,10.0,"/m/028v0c,/m/04rlf,/t/dd00129"
RfhC4bTSrb0,90.0,100.0,/t/dd00129
RfpnYIrae2c,390.0,400.0,/t/dd00129
Rfptmru6gwc,570.0,580.0,"/m/04rlf,/t/dd00129"
Rg35xXxjHFI,30.0,40.0,/t/dd00129
Rg3d_gMzmTg,70.0,80.0,/t/dd00129
RgNOuFIqPhY,20.0,30.0,"/m/07r04,/m/07yv9,/t/dd00129"
RgZiFndfC6A,100.0,110.0,"/m/01z5f,/m/0jbk,/t/dd00129"
Rh1VDODKZM8,10.0,20.0,"/m/07yv9,/t/dd00066,/t/dd00129"
Rh40D7WQwlY,20.0,30.0,"/m/07yv9,/m/0k4j,/t/dd00129"
Rh4XENWCdRc,580.0,590.0,"/m/03k3r,/m/0jbk,/t/dd00129"
Rh9RmVU_44I,510.0,520.0,/t/dd00129
RhBlVylCxmQ,5.0,15.0,/t/dd00129
RhH6qxoOWXE,60.0,70.0,"/m/01g50p,/m/0284vy3,/m/04zmvq,/m/06d_3,/m/07jdr,/m/07yv9,/t/dd00129"
Rh_Mbsa_8bI,29.0,39.0,/t/dd00129
Ri3W-0_lRxs,80.0,90.0,"/m/04rlf,/m/07bgp,/m/0ch8v,/m/0jbk,/t/dd00129"
RiJsaQ105Pc,110.0,120.0,"/m/04rlf,/t/dd00129"
RiNQf3Q1_MM,30.0,40.0,/t/dd00129
Rjm-NlkQpEc,90.0,100.0,"/m/04rlf,/m/07bgp,/t/dd00129"
RkNbCn72azY,190.0,200.0,/t/dd00129
RkQOczXukCg,30.0,40.0,/t/dd00129
RkfUqzm8FAo,100.0,110.0,"/m/07yv9,/t/dd00129"
RkzGKO3vaO0,60.0,70.0,/t/dd00129
RlcrVYOiKxI,40.0,50.0,/t/dd00129
RlhzzEGLyvA,20.0,30.0,"/m/04rlf,/m/07yv9,/t/dd00129"
Rm7CWKeN3X0,130.0,140.0,/t/dd00129
RmUK3MOnw-k,80.0,90.0,"/m/07q2z82,/m/07yv9,/m/0k4j,/t/dd00129"
RmWPujmkWok,20.0,30.0,"/m/04rlf,/t/dd00129"
RmfJB2vD_A4,90.0,100.0,"/m/07yv9,/t/dd00129"
Rmtql4qn_6M,0.0,10.0,"/m/04rlf,/t/dd00129"
Rn-bJZ4j30w,80.0,90.0,"/m/04rlf,/m/07yv9,/t/dd00129"
RnILBx_lDvs,250.0,260.0,"/m/014yck,/m/07yv9,/m/0k5j,/t/dd00129"
RnsCsp0tTts,20.0,30.0,"/m/04rlf,/t/dd00129"
RnvfT3clMGo,310.0,320.0,/t/dd00129
Ro2dy0b_g_Q,50.0,60.0,/t/dd00129
RoI9Z_E3xFE,30.0,40.0,/t/dd00129
RoUjrxPMV1U,30.0,40.0,"/m/04rlf,/t/dd00129"
RokwF_DYeVQ,60.0,70.0,"/m/07yv9,/t/dd00129"
Rprxg7vNSmM,0.0,10.0,"/m/014zdl,/m/04rlf,/t/dd00129"
RpwfMXEAVIM,50.0,60.0,"/m/04_sv,/m/07yv9,/t/dd00129"
Rq-0fSb3Jho,70.0,80.0,"/m/09b5t,/m/0jbk,/t/dd00129"
Rq60R56X-dc,200.0,210.0,"/m/0cj0r,/t/dd00129"
RrJiIdB8E5k,80.0,90.0,"/m/07yv9,/t/dd00129"
RrleWRcbipQ,30.0,40.0,/t/dd00129
Rrli_WZ_cso,310.0,320.0,/t/dd00129
RrtNlAXcf9I,350.0,360.0,"/m/04rlf,/t/dd00129"
RsD9HEJ0cAQ,30.0,40.0,"/m/01g50p,/m/07jdr,/m/07yv9,/t/dd00129"
RsbuJpMk-gs,90.0,100.0,"/m/04_sv,/m/07yv9,/t/dd00129"
Rspb8wLBR0I,60.0,70.0,/t/dd00129
Rt70z31RKYg,200.0,210.0,"/m/012f08,/m/07yv9,/m/0k4j,/m/0ltv,/t/dd00129"
RtDGxiziASQ,10.0,20.0,/t/dd00129
RuZzLoybrc8,120.0,130.0,"/m/019jd,/m/02mk9,/m/02rlv9,/m/07yv9,/t/dd00129"
Rv7SgZ2f6s0,150.0,160.0,/t/dd00129
Rw1yxnvXsYk,160.0,170.0,/t/dd00129
Rw_rQMk8ffQ,10.0,20.0,"/m/07yv9,/m/0k4j,/t/dd00129"
RxRvv9IxF7Y,30.0,40.0,"/m/078jl,/m/0jbk,/t/dd00129"
Ry-bb0NgNiE,40.0,50.0,"/m/0jbk,/t/dd00129"
Ry7bbMOu_QM,10.0,20.0,"/m/02cz_7,/t/dd00129"
RyJowTuM-lU,10.0,20.0,"/m/07r04,/m/07yv9,/t/dd00129"
RyUubZXKaJ0,12.0,22.0,"/m/0_1c,/t/dd00129"
Rybxfb7Wq1M,20.0,30.0,"/m/0k5j,/t/dd00129"
RzIKzL5Z_es,90.0,100.0,"/m/04rlf,/t/dd00129"
RztAwR9px7c,180.0,190.0,"/m/015lz1,/m/04rlf,/t/dd00129"
S-8jooGqDU0,50.0,60.0,"/m/07yv9,/m/0k4j,/t/dd00066,/t/dd00129"
S-rrkwlTw60,570.0,580.0,"/m/07yv9,/m/0k4j,/t/dd00129"
S01-Rc_KIFM,30.0,40.0,"/m/01g50p,/m/07jdr,/m/07yv9,/t/dd00129"
S03vMgN45EY,50.0,60.0,"/m/06d_3,/m/07jdr,/m/07yv9,/t/dd00048,/t/dd00129"
S0797rBT7gI,40.0,50.0,"/m/07yv9,/m/0k4j,/t/dd00129"
S0W19VCiIlY,70.0,80.0,"/m/04_sv,/m/07yv9,/t/dd00129"
S1ly8ISM3og,0.0,10.0,"/m/04rlf,/t/dd00129"
S1yhnrB1Yuk,130.0,140.0,"/m/0k4j,/t/dd00129"
S27omNxJ1TU,30.0,40.0,/t/dd00129
S2R5c-Pn4Tw,0.0,10.0,/t/dd00129
S2fnyKPoSDE,30.0,40.0,"/m/0jbk,/t/dd00129"
S33kS1PA_4Y,40.0,50.0,"/m/04rlf,/t/dd00129"
S3StmEiIP7k,30.0,40.0,"/m/0chx_,/t/dd00129"
S3XhogFVpNc,10.0,20.0,/t/dd00129
S3tvesTFrTg,30.0,40.0,"/m/07yv9,/t/dd00129"
S4feOfBPfx0,10.0,20.0,/t/dd00129
S4o0fpbcGKs,80.0,90.0,"/m/0jbk,/t/dd00129"
S5kM8FUKcKA,30.0,40.0,/t/dd00129
S6DFwxt75Po,250.0,260.0,"/m/07yv9,/t/dd00129"
S6LWci65FsA,160.0,170.0,"/m/04rlf,/t/dd00129"
S6O0Y2WCdzA,40.0,50.0,/t/dd00129
S6mLrODfcXY,30.0,40.0,"/m/0jbk,/t/dd00129"
S73X70kCv1I,150.0,160.0,"/m/02mk9,/t/dd00067,/t/dd00129"
S75_w9-wrqU,330.0,340.0,/t/dd00129
S7GmOOvs3Yc,250.0,260.0,/t/dd00129
S7OnWlvpnVs,80.0,90.0,/t/dd00129
S7eGrbWVHr4,30.0,40.0,"/m/07jdr,/m/07yv9,/m/0912c9,/t/dd00129"
S7o3tI2u7EQ,20.0,30.0,/t/dd00129
S8S7A1Dwn48,240.0,250.0,"/m/06d_3,/m/07jdr,/m/07yv9,/t/dd00048,/t/dd00129"
S9T6kJYi6tA,290.0,300.0,"/m/07yv9,/t/dd00129"
S9TH3Rjybqg,40.0,50.0,"/m/06d_3,/m/07jdr,/m/07yv9,/t/dd00129"
S9iGyKZGcGc,330.0,340.0,/t/dd00129
S9oRrOHYPn4,30.0,40.0,"/m/01g50p,/m/07jdr,/m/07yv9,/t/dd00129"
S9seUZ8X4hQ,210.0,220.0,/t/dd00129
SAKYkGXlvX0,80.0,90.0,"/m/04rlf,/t/dd00129"
SAwGcx-QHdc,370.0,380.0,/t/dd00129
SBThwxUaj3o,130.0,140.0,"/m/06d_3,/m/07jdr,/m/07yv9,/t/dd00129"
SBfzElV9Des,250.0,260.0,"/m/04_sv,/m/07yv9,/t/dd00129"
SC3mUbH7Bds,120.0,130.0,"/m/04rlf,/t/dd00129"
SCF0gxysBHY,22.0,32.0,"/m/0jbk,/t/dd00129"
SCGbd1Dpmfk,270.0,280.0,"/m/0g6b5,/t/dd00129"
SCLDGe3agZQ,0.0,10.0,"/m/04rlf,/m/0l14t7,/t/dd00129"
SCV3-WmptVU,60.0,70.0,"/m/028v0c,/t/dd00129"
SCvoZqvMqC0,0.0,10.0,"/m/028v0c,/m/04rlf,/t/dd00129"
SD-kGr-mQcY,30.0,40.0,"/m/0jbk,/t/dd00129"
SDgAEUfDhZA,90.0,100.0,"/m/07yv9,/m/0k4j,/t/dd00129"
SDmZdw3-8W4,30.0,40.0,"/m/0912c9,/t/dd00129"
SE3l9aNAwZY,590.0,600.0,"/m/04rlf,/t/dd00129"
SEJfAEOzaw0,30.0,40.0,"/m/01g50p,/m/07jdr,/m/07yv9,/t/dd00129"
SEeHIczQ2R0,50.0,60.0,"/m/07yv9,/m/0k4j,/t/dd00129"
SFBl2sEVsq0,120.0,130.0,"/m/019jd,/m/07yv9,/m/0j6m2,/t/dd00129"
SGXIQa7k-8c,170.0,180.0,"/m/04rlf,/t/dd00129"
SGb5EZUFvu8,190.0,200.0,"/m/012f08,/m/07yv9,/t/dd00129"
SHKTXDGaOSs,170.0,180.0,/t/dd00129
SILudmr7XqA,30.0,40.0,/t/dd00129
SIX51vtOOek,20.0,30.0,"/m/01yg9g,/m/07k1x,/t/dd00129"
SIj-1if11lc,90.0,100.0,"/m/04rlf,/t/dd00129"
SImidErme4g,30.0,40.0,"/m/04rlf,/t/dd00129"
SJZvuzwqvtQ,20.0,30.0,"/m/068zj,/m/0jbk,/t/dd00129"
SL7yJd5HSy8,100.0,110.0,"/m/0k5j,/t/dd00129"
SLRtzyscsWc,140.0,150.0,/t/dd00129
SLZMYSw9pPI,30.0,40.0,"/m/0jbk,/t/dd00129"
SLkTzYqPFXM,30.0,40.0,"/m/04rlf,/m/0jbk,/t/dd00129"
SMK7F_LwmPs,30.0,40.0,"/m/04_sv,/m/07yv9,/t/dd00129"
SMZgpacFacw,350.0,360.0,"/m/04rlf,/m/04szw,/m/0fx80y,/t/dd00129"
SMjIHmsRpcU,200.0,210.0,"/m/028v0c,/m/04rlf,/t/dd00129"
SMoruJgYsgs,130.0,140.0,"/m/07yv9,/m/0k4j,/t/dd00129"
SN7Ql57SZrM,30.0,40.0,"/m/068hy,/m/0bt9lr,/m/0jbk,/t/dd00129"
SNWPmOMTFn0,360.0,370.0,"/m/04rlf,/t/dd00125,/t/dd00129"
SNrYk7NAIWc,180.0,190.0,"/m/07qv_d5,/m/07r04,/m/07yv9,/t/dd00129"
SNrblXoReig,30.0,40.0,"/m/07yv9,/m/0k4j,/t/dd00129"
SNyF0A-YL8k,140.0,150.0,/t/dd00129
SOJ9wptnvSM,30.0,40.0,"/m/04rlf,/m/07r04,/m/07yv9,/t/dd00129"
SOJuOmi6oEI,150.0,160.0,"/m/028v0c,/t/dd00129"
SOSqZZdB3eY,140.0,150.0,/t/dd00129
SOlCb875_5M,280.0,290.0,"/m/04_sv,/m/07yv9,/t/dd00129"
SOoPNrWEA8E,60.0,70.0,/t/dd00129
SOpouC-yQeg,20.0,30.0,"/m/07yv9,/t/dd00129"
SP0o_fzaY5o,20.0,30.0,"/m/04rlf,/t/dd00129"
SPHQmnYKzwQ,0.0,10.0,"/m/04rlf,/t/dd00129"
SPaooSk4ZmU,30.0,40.0,"/m/04rlf,/t/dd00129"
SPppVR4_yAs,190.0,200.0,"/m/01jwx6,/t/dd00129"
SPvKV-bFKbE,20.0,30.0,"/m/034srq,/m/04rlf,/m/05kq4,/t/dd00129"
SQ482JgBHF0,0.0,10.0,"/m/07yv9,/m/0k4j,/t/dd00129"
SQOQfL47c9g,280.0,290.0,"/m/04rlf,/t/dd00129"
SQu4oOX3mng,130.0,140.0,/t/dd00129
SR0isCW9ZhI,0.0,10.0,"/m/07yv9,/t/dd00129"
SRERG_wCdwA,180.0,190.0,/t/dd00129
SRjPqQ4V4J4,20.0,30.0,/t/dd00129
SSG3ss-ea7U,70.0,80.0,/t/dd00129
SSP4gBysDZ0,240.0,250.0,"/m/09ct_,/t/dd00129"
